Time,Material,Length,Width,X,Y,Z,Resultant,Output
02:12:42,CRC,10.2,10.2,195.62,6.69,32.61,198.43,RUSTED
02:12:42,CRC,10.2,10.2,195.62,6.69,32.85,198.47,RUSTED
02:12:42,CRC,10.2,10.2,195.62,6.54,33.09,198.5,RUSTED
02:12:43,CRC,10.2,10.2,194.87,6.24,33.58,197.83,RUSTED
02:12:43,CRC,10.2,10.2,195.46,6.24,33.58,198.43,RUSTED
02:25:59,CRC,11,11,180.46,4.21,31.6,183.25,RUSTED
02:26:00,CRC,11,11,179.41,3.46,31.84,182.24,RUSTED
02:26:00,CRC,11,11,180.91,3.76,30.87,183.56,RUSTED
02:26:01,CRC,11,11,181.81,3.76,30.14,184.33,RUSTED
02:26:01,CRC,11,11,181.66,3.01,30.39,184.21,RUSTED
02:26:01,CRC,11,11,181.36,3.31,30.63,183.96,RUSTED
02:26:02,CRC,11,11,181.96,3.16,30.39,184.51,RUSTED
02:26:02,CRC,11,11,181.51,3.31,29.66,183.95,RUSTED
02:26:03,CRC,11,11,181.21,3.31,30.39,183.77,RUSTED
02:26:03,CRC,11,11,181.96,3.16,30.63,184.55,RUSTED
02:26:03,CRC,11,11,181.81,3.01,30.63,184.4,RUSTED
02:26:04,CRC,11,11,182.11,3.31,29.66,184.54,RUSTED
02:26:04,CRC,11,11,182.26,3.01,29.66,184.68,RUSTED
02:26:05,CRC,11,11,182.11,3.31,29.9,184.58,RUSTED
02:26:05,CRC,11,11,182.11,3.01,29.9,184.57,RUSTED
02:26:05,CRC,11,11,181.96,3.01,30.14,184.46,RUSTED
02:26:06,CRC,11,11,181.81,3.01,30.63,184.4,RUSTED
02:26:06,CRC,11,11,181.66,3.01,30.63,184.25,RUSTED
02:26:07,CRC,11,11,182.11,3.16,30.14,184.61,RUSTED
02:26:07,CRC,11,11,181.96,3.46,30.39,184.51,RUSTED
02:26:07,CRC,11,11,182.11,2.56,30.63,184.68,RUSTED
02:26:08,CRC,11,11,182.26,3.16,30.63,184.84,RUSTED
02:26:08,CRC,11,11,182.11,3.01,30.14,184.61,RUSTED
02:26:09,CRC,11,11,181.96,2.86,30.39,184.5,RUSTED
02:26:09,CRC,11,11,182.11,3.01,30.14,184.61,RUSTED
02:26:10,CRC,11,11,181.96,3.31,29.9,184.43,RUSTED
02:26:10,CRC,11,11,181.51,3.61,30.87,184.15,RUSTED
02:26:10,CRC,11,11,182.11,3.16,30.14,184.61,RUSTED
02:26:11,CRC,11,11,182.11,3.31,30.14,184.62,RUSTED
02:26:11,CRC,11,11,181.81,3.31,29.9,184.28,RUSTED
02:26:12,CRC,11,11,182.11,3.46,29.66,184.54,RUSTED
02:26:12,CRC,11,11,181.66,3.01,29.9,184.13,RUSTED
02:26:12,CRC,11,11,181.96,3.16,29.66,184.39,RUSTED
02:26:13,CRC,11,11,181.96,3.61,30.14,184.47,RUSTED
02:26:13,CRC,11,11,181.96,3.46,30.39,184.51,RUSTED
02:26:14,CRC,11,11,181.96,3.31,29.42,184.35,RUSTED
02:26:14,CRC,11,11,182.11,3.46,29.9,184.58,RUSTED
02:26:14,CRC,11,11,181.81,3.16,29.66,184.24,RUSTED
02:26:18,CRC,11,11,198.91,4.81,31.11,201.38,RUSTED
02:26:18,CRC,11,11,197.26,5.11,31.35,199.8,RUSTED
02:26:19,CRC,11,11,197.26,4.66,33.29,200.1,RUSTED
02:26:19,CRC,11,11,196.96,5.11,33.05,199.78,RUSTED
02:26:19,CRC,11,11,197.86,4.66,33.05,200.65,RUSTED
02:26:20,CRC,11,11,197.71,4.66,32.32,200.39,RUSTED
02:26:20,CRC,11,11,197.71,4.81,32.56,200.43,RUSTED
02:26:21,CRC,11,11,197.56,4.96,32.08,200.21,RUSTED
02:26:21,CRC,11,11,197.71,4.81,32.81,200.47,RUSTED
02:26:21,CRC,11,11,197.86,5.11,32.56,200.59,RUSTED
02:26:22,CRC,11,11,197.26,4.96,32.56,199.99,RUSTED
02:26:22,CRC,11,11,197.71,4.81,32.08,200.35,RUSTED
02:26:23,CRC,11,11,197.41,4.96,32.32,200.1,RUSTED
02:26:23,CRC,11,11,197.71,4.66,32.56,200.43,RUSTED
02:26:24,CRC,11,11,197.71,5.11,32.32,200.4,RUSTED
02:26:24,CRC,11,11,198.31,5.26,32.32,200.99,RUSTED
02:26:24,CRC,11,11,197.56,4.96,32.32,200.25,RUSTED
02:26:25,CRC,11,11,198.01,4.51,32.32,200.68,RUSTED
02:26:25,CRC,11,11,197.56,4.81,32.32,200.24,RUSTED
02:26:26,CRC,11,11,197.86,4.96,32.08,200.5,RUSTED
02:26:26,CRC,11,11,197.71,4.96,32.56,200.43,RUSTED
02:26:26,CRC,11,11,197.41,5.26,32.81,200.19,RUSTED
02:26:27,CRC,11,11,197.56,5.41,32.81,200.34,RUSTED
02:26:27,CRC,11,11,197.56,5.26,32.32,200.25,RUSTED
02:26:28,CRC,11,11,197.56,5.11,32.32,200.25,RUSTED
02:26:28,CRC,11,11,198.01,4.51,31.84,200.6,RUSTED
02:26:28,CRC,11,11,197.41,4.66,33.05,200.21,RUSTED
02:26:29,CRC,11,11,197.71,5.26,33.05,200.52,RUSTED
02:26:29,CRC,11,11,197.56,5.26,33.05,200.37,RUSTED
02:26:30,CRC,11,11,197.56,5.26,32.32,200.25,RUSTED
02:26:30,CRC,11,11,196.96,5.26,32.81,199.74,RUSTED
02:26:31,CRC,11,11,197.71,5.41,32.56,200.45,RUSTED
02:26:31,CRC,11,11,196.51,5.41,33.05,199.34,RUSTED
02:26:31,CRC,11,11,197.26,5.41,32.56,200,RUSTED
02:26:32,CRC,11,11,196.96,4.81,33.29,199.81,RUSTED
02:26:32,CRC,11,11,196.66,5.11,32.81,199.44,RUSTED
02:26:33,CRC,11,11,197.56,4.96,33.53,200.45,RUSTED
02:26:33,CRC,11,11,197.56,4.51,32.08,200.2,RUSTED
02:26:33,CRC,11,11,197.11,5.11,32.32,199.81,RUSTED
02:26:34,CRC,11,11,197.26,4.81,32.56,199.99,RUSTED
02:26:34,CRC,11,11,196.96,4.96,33.05,199.77,RUSTED
02:26:35,CRC,11,11,197.26,4.66,32.56,199.98,RUSTED
02:26:38,CRC,11,11,189.31,-8.99,32.08,192.22,RUSTED
02:26:38,CRC,11,11,186.01,-9.14,33.05,189.14,RUSTED
02:26:39,CRC,11,11,186.61,-8.99,31.84,189.52,RUSTED
02:26:39,CRC,11,11,187.51,-8.84,30.39,190.16,RUSTED
02:26:40,CRC,11,11,187.66,-8.99,30.63,190.35,RUSTED
02:26:40,CRC,11,11,187.96,-8.39,30.63,190.62,RUSTED
02:26:40,CRC,11,11,187.66,-8.69,30.87,190.38,RUSTED
02:26:41,CRC,11,11,187.81,-8.69,30.39,190.45,RUSTED
02:26:41,CRC,11,11,187.66,-9.29,31.35,190.49,RUSTED
02:26:42,CRC,11,11,186.91,-8.99,31.6,189.77,RUSTED
02:26:42,CRC,11,11,187.06,-9.14,31.6,189.93,RUSTED
02:26:42,CRC,11,11,187.36,-9.14,30.87,190.1,RUSTED
02:26:43,CRC,11,11,187.06,-8.54,30.87,189.78,RUSTED
02:26:43,CRC,11,11,187.51,-8.84,31.35,190.32,RUSTED
02:26:44,CRC,11,11,187.06,-8.84,30.87,189.8,RUSTED
02:26:44,CRC,11,11,187.21,-9.14,30.87,189.96,RUSTED
02:26:44,CRC,11,11,187.06,-8.69,30.63,189.75,RUSTED
02:26:45,CRC,11,11,187.21,-8.54,31.35,190.01,RUSTED
02:26:45,CRC,11,11,187.21,-8.84,30.87,189.94,RUSTED
02:26:46,CRC,11,11,187.36,-8.69,31.11,190.12,RUSTED
02:26:46,CRC,11,11,186.76,-9.29,31.6,189.64,RUSTED
02:26:47,CRC,11,11,187.21,-8.69,31.11,189.98,RUSTED
02:26:47,CRC,11,11,186.76,-9.44,31.35,189.61,RUSTED
02:26:47,CRC,11,11,187.36,-8.99,30.87,190.1,RUSTED
02:26:48,CRC,11,11,187.06,-9.44,30.63,189.78,RUSTED
02:26:48,CRC,11,11,186.91,-8.99,31.6,189.77,RUSTED
02:26:49,CRC,11,11,187.36,-9.29,31.11,190.15,RUSTED
02:26:49,CRC,11,11,187.06,-9.14,31.11,189.85,RUSTED
02:26:49,CRC,11,11,186.61,-9.14,31.35,189.45,RUSTED
02:26:50,CRC,11,11,186.76,-8.69,30.63,189.45,RUSTED
02:26:50,CRC,11,11,186.76,-8.99,30.63,189.47,RUSTED
02:26:54,CRC,11,11,175.51,-1.49,28.21,177.77,RUSTED
02:26:54,CRC,11,11,176.11,-1.04,27.24,178.21,RUSTED
02:26:55,CRC,11,11,177.01,-1.34,27.48,179.13,RUSTED
02:26:55,CRC,11,11,176.86,-1.19,27.48,178.99,RUSTED
02:26:56,CRC,11,11,177.16,-1.19,27.24,179.24,RUSTED
02:26:56,CRC,11,11,177.01,-1.19,27.24,179.1,RUSTED
02:26:56,CRC,11,11,176.86,-0.89,27,178.91,RUSTED
02:26:57,CRC,11,11,177.46,-1.34,27.72,179.62,RUSTED
02:26:57,CRC,11,11,176.86,-1.19,27.97,179.06,RUSTED
02:26:58,CRC,11,11,176.86,-1.04,27.97,179.06,RUSTED
02:26:58,CRC,11,11,177.16,-1.04,27.97,179.36,RUSTED
02:26:58,CRC,11,11,177.01,-1.19,28.21,179.25,RUSTED
02:26:59,CRC,11,11,176.71,-0.74,28.69,179.02,RUSTED
02:26:59,CRC,11,11,176.86,-1.19,27.48,178.99,RUSTED
02:27:00,CRC,11,11,176.86,-1.19,27.48,178.99,RUSTED
02:27:00,CRC,11,11,176.71,-1.04,28.21,178.95,RUSTED
02:27:01,CRC,11,11,176.86,-1.04,27.97,179.06,RUSTED
02:27:01,CRC,11,11,177.01,-1.19,27.48,179.13,RUSTED
02:27:01,CRC,11,11,177.01,-0.74,27.48,179.13,RUSTED
02:27:02,CRC,11,11,177.46,-0.74,28.21,179.69,RUSTED
02:27:02,CRC,11,11,177.16,-1.34,27.72,179.32,RUSTED
02:27:03,CRC,11,11,177.01,-0.59,28.21,179.24,RUSTED
02:27:03,CRC,11,11,176.86,-1.04,27.97,179.06,RUSTED
02:27:03,CRC,11,11,176.71,-0.59,27.97,178.91,RUSTED
02:27:04,CRC,11,11,176.71,-1.19,28.45,178.99,RUSTED
02:27:04,CRC,11,11,176.26,-1.19,27.97,178.47,RUSTED
02:27:05,CRC,11,11,177.31,-1.19,27.97,179.5,RUSTED
02:27:05,CRC,11,11,177.16,-1.04,27.72,179.32,RUSTED
02:27:05,CRC,11,11,176.71,-1.34,27.97,178.91,RUSTED
02:27:06,CRC,11,11,176.56,-1.04,28.21,178.8,RUSTED
02:27:06,CRC,11,11,176.71,-1.04,27.97,178.91,RUSTED
02:27:07,CRC,11,11,176.26,-1.34,27.72,178.43,RUSTED
21:06:40,MS,10.2,10.2,196.71,-2.91,33.63,199.59,RUSTED
21:06:40,MS,10.2,10.2,192.06,-4.11,36.05,195.46,RUSTED
21:06:41,MS,10.2,10.2,192.06,-3.66,36.78,195.59,RUSTED
21:06:41,MS,10.2,10.2,193.26,-4.26,36.05,196.64,RUSTED
21:06:41,MS,10.2,10.2,193.86,-4.11,35.57,197.14,RUSTED
21:06:42,MS,10.2,10.2,194.01,-3.96,35.32,197.24,RUSTED
21:06:42,MS,10.2,10.2,194.01,-4.41,35.81,197.34,RUSTED
21:06:43,MS,10.2,10.2,194.46,-4.41,35.32,197.69,RUSTED
21:06:43,MS,10.2,10.2,194.31,-4.41,34.84,197.46,RUSTED
21:06:44,MS,10.2,10.2,195.51,-4.11,34.11,198.51,RUSTED
21:06:44,MS,10.2,10.2,195.21,-4.11,34.36,198.26,RUSTED
21:06:44,MS,10.2,10.2,195.96,-3.81,34.84,199.07,RUSTED
21:06:45,MS,10.2,10.2,194.91,-3.96,34.84,198.04,RUSTED
21:06:45,MS,10.2,10.2,192.51,-3.81,34.84,195.68,RUSTED
21:06:46,MS,10.2,10.2,193.11,-4.41,34.84,196.28,RUSTED
21:06:46,MS,10.2,10.2,193.56,-3.96,34.84,196.71,RUSTED
21:06:46,MS,10.2,10.2,193.86,-4.26,34.6,196.97,RUSTED
21:06:47,MS,10.2,10.2,194.76,-4.56,35.08,197.95,RUSTED
21:06:47,MS,10.2,10.2,194.46,-4.26,35.57,197.73,RUSTED
21:06:48,MS,10.2,10.2,194.91,-3.96,34.84,198.04,RUSTED
21:06:48,MS,10.2,10.2,194.61,-4.26,34.6,197.71,RUSTED
21:06:48,MS,10.2,10.2,195.06,-4.26,34.6,198.15,RUSTED
21:06:49,MS,10.2,10.2,195.06,-4.41,33.87,198.03,RUSTED
21:06:49,MS,10.2,10.2,195.06,-4.11,34.11,198.07,RUSTED
21:06:50,MS,10.2,10.2,194.91,-4.11,34.84,198.05,RUSTED
21:06:53,MS,10.2,10.2,187.71,-2.31,34.84,190.93,RUSTED
21:06:54,MS,10.2,10.2,188.16,-3.21,36.78,191.75,RUSTED
21:06:54,MS,10.2,10.2,188.91,-2.46,35.32,192.2,RUSTED
21:06:55,MS,10.2,10.2,191.16,-2.76,34.11,194.2,RUSTED
21:06:55,MS,10.2,10.2,191.31,-1.86,33.87,194.3,RUSTED
21:06:55,MS,10.2,10.2,191.76,-2.61,32.9,194.58,RUSTED
21:06:56,MS,10.2,10.2,191.76,-2.31,33.15,194.62,RUSTED
21:06:56,MS,10.2,10.2,191.76,-2.16,33.15,194.62,RUSTED
21:06:57,MS,10.2,10.2,191.91,-2.01,33.15,194.76,RUSTED
21:06:57,MS,10.2,10.2,191.61,-2.01,33.15,194.47,RUSTED
21:06:58,MS,10.2,10.2,191.61,-2.16,33.39,194.51,RUSTED
21:06:58,MS,10.2,10.2,191.46,-2.61,33.15,194.33,RUSTED
21:06:58,MS,10.2,10.2,191.01,-2.01,33.39,193.92,RUSTED
21:06:59,MS,10.2,10.2,192.06,-2.31,33.15,194.92,RUSTED
21:06:59,MS,10.2,10.2,192.21,-2.01,33.15,195.06,RUSTED
21:07:00,MS,10.2,10.2,192.96,-2.16,32.9,195.76,RUSTED
21:07:00,MS,10.2,10.2,192.36,-2.31,32.42,195.09,RUSTED
21:07:00,MS,10.2,10.2,192.21,-2.01,32.66,194.98,RUSTED
21:07:01,MS,10.2,10.2,192.81,-2.16,32.66,195.57,RUSTED
21:07:01,MS,10.2,10.2,193.11,-2.01,32.9,195.91,RUSTED
21:07:02,MS,10.2,10.2,192.96,-2.31,32.18,195.64,RUSTED
21:07:02,MS,10.2,10.2,192.66,-2.31,32.9,195.47,RUSTED
21:07:02,MS,10.2,10.2,192.36,-2.31,32.18,195.05,RUSTED
21:07:03,MS,10.2,10.2,192.36,-2.01,32.9,195.17,RUSTED
21:07:08,MS,10.2,10.2,187.56,6.09,37.74,191.42,RUSTED
21:07:08,MS,10.2,10.2,179.16,8.49,35.81,182.9,RUSTED
21:07:09,MS,10.2,10.2,179.91,8.04,36.29,183.71,RUSTED
21:07:09,MS,10.2,10.2,180.36,8.79,37.02,184.33,RUSTED
21:07:09,MS,10.2,10.2,182.01,9.24,35.32,185.64,RUSTED
21:07:10,MS,10.2,10.2,183.21,9.39,34.84,186.73,RUSTED
21:07:10,MS,10.2,10.2,182.31,9.24,34.84,185.84,RUSTED
21:07:11,MS,10.2,10.2,181.26,8.94,35.08,184.84,RUSTED
21:07:11,MS,10.2,10.2,182.31,9.39,33.87,185.67,RUSTED
21:07:11,MS,10.2,10.2,182.61,9.09,34.6,186.08,RUSTED
21:07:12,MS,10.2,10.2,182.91,9.69,34.6,186.41,RUSTED
21:07:12,MS,10.2,10.2,182.61,9.09,34.36,186.04,RUSTED
21:07:13,MS,10.2,10.2,182.31,8.79,34.6,185.78,RUSTED
21:07:13,MS,10.2,10.2,182.16,8.94,34.84,185.68,RUSTED
21:07:14,MS,10.2,10.2,182.46,9.24,34.84,185.99,RUSTED
21:07:14,MS,10.2,10.2,182.91,9.54,34.11,186.31,RUSTED
21:07:14,MS,10.2,10.2,183.21,9.54,34.11,186.61,RUSTED
21:07:15,MS,10.2,10.2,183.21,9.24,34.11,186.59,RUSTED
21:07:15,MS,10.2,10.2,183.21,9.09,34.11,186.58,RUSTED
21:07:16,MS,10.2,10.2,183.06,9.24,34.36,186.49,RUSTED
21:07:16,MS,10.2,10.2,183.36,9.54,34.36,186.8,RUSTED
21:07:16,MS,10.2,10.2,184.26,9.69,33.63,187.56,RUSTED
21:07:17,MS,10.2,10.2,183.21,9.24,33.87,186.55,RUSTED
21:07:17,MS,10.2,10.2,183.51,8.79,34.36,186.91,RUSTED
21:07:18,MS,10.2,10.2,183.51,9.09,33.63,186.79,RUSTED
21:07:18,MS,10.2,10.2,183.36,9.09,33.87,186.69,RUSTED
21:07:18,MS,10.2,10.2,183.21,9.09,33.63,186.5,RUSTED
21:07:19,MS,10.2,10.2,183.51,9.24,33.87,186.84,RUSTED
21:07:19,MS,10.2,10.2,183.21,9.39,33.87,186.55,RUSTED
21:07:20,MS,10.2,10.2,183.66,9.09,33.39,186.89,RUSTED
21:07:28,MS,10.2,10.2,185.46,-23.01,32.9,189.76,RUSTED
21:07:28,MS,10.2,10.2,184.71,-22.26,34.11,189.15,RUSTED
21:07:28,MS,10.2,10.2,185.16,-23.01,33.15,189.51,RUSTED
21:07:29,MS,10.2,10.2,186.36,-22.41,33.15,190.61,RUSTED
21:07:29,MS,10.2,10.2,185.91,-22.56,33.39,190.23,RUSTED
21:07:30,MS,10.2,10.2,186.36,-22.26,33.39,190.63,RUSTED
21:07:30,MS,10.2,10.2,186.81,-22.26,33.39,191.07,RUSTED
21:07:30,MS,10.2,10.2,187.11,-21.81,32.9,191.23,RUSTED
21:07:31,MS,10.2,10.2,188.01,-21.36,31.94,191.9,RUSTED
21:07:31,MS,10.2,10.2,185.91,-21.96,32.66,190.03,RUSTED
21:07:32,MS,10.2,10.2,186.21,-21.51,32.42,190.23,RUSTED
21:07:32,MS,10.2,10.2,186.21,-21.66,33.15,190.38,RUSTED
21:07:32,MS,10.2,10.2,187.11,-21.36,32.18,191.06,RUSTED
21:07:33,MS,10.2,10.2,186.51,-21.36,31.45,190.35,RUSTED
21:07:33,MS,10.2,10.2,188.01,-20.91,31.21,191.73,RUSTED
21:07:34,MS,10.2,10.2,187.86,-20.91,30.97,191.54,RUSTED
21:07:34,MS,10.2,10.2,188.01,-20.76,30.97,191.67,RUSTED
21:07:35,MS,10.2,10.2,188.46,-20.46,30.97,192.08,RUSTED
21:07:35,MS,10.2,10.2,188.31,-21.06,31.69,192.12,RUSTED
21:07:35,MS,10.2,10.2,187.86,-21.21,31.21,191.62,RUSTED
21:07:36,MS,10.2,10.2,186.06,-21.51,32.18,190.05,RUSTED
21:07:36,MS,10.2,10.2,186.06,-21.21,31.69,189.93,RUSTED
21:07:37,MS,10.2,10.2,186.36,-20.91,31.45,190.15,RUSTED
21:07:37,MS,10.2,10.2,185.16,-21.51,33.39,189.37,RUSTED
21:07:37,MS,10.2,10.2,186.66,-20.31,32.9,190.63,RUSTED
21:07:38,MS,10.2,10.2,187.26,-20.76,32.42,191.18,RUSTED
21:07:38,MS,10.2,10.2,187.71,-20.46,32.42,191.59,RUSTED
21:07:39,MS,10.2,10.2,187.71,-21.06,33.39,191.82,RUSTED
21:20:29,CRC,12,12,185.12,6.23,26.4,187.1,RUSTED
21:20:30,CRC,12,12,182.72,6.68,27.61,184.91,RUSTED
21:20:30,CRC,12,12,183.17,5.93,27.37,185.3,RUSTED
21:20:30,CRC,12,12,184.82,6.38,26.16,186.77,RUSTED
21:20:31,CRC,12,12,185.12,6.68,25.92,187.04,RUSTED
21:20:31,CRC,12,12,185.12,6.38,26.4,187.1,RUSTED
21:20:32,CRC,12,12,184.97,6.38,26.16,186.92,RUSTED
21:20:32,CRC,12,12,183.32,6.23,26.16,185.28,RUSTED
21:20:32,CRC,12,12,183.17,6.68,26.64,185.22,RUSTED
21:20:33,CRC,12,12,183.62,6.38,26.16,185.58,RUSTED
21:20:33,CRC,12,12,183.92,6.38,26.4,185.91,RUSTED
21:20:34,CRC,12,12,183.47,6.38,26.4,185.47,RUSTED
21:20:34,CRC,12,12,183.47,6.83,26.64,185.52,RUSTED
21:20:34,CRC,12,12,183.62,6.38,26.89,185.69,RUSTED
21:20:35,CRC,12,12,183.17,6.83,26.89,185.26,RUSTED
21:20:35,CRC,12,12,183.62,6.83,26.89,185.7,RUSTED
21:20:36,CRC,12,12,183.17,6.83,26.4,185.19,RUSTED
21:20:36,CRC,12,12,183.02,6.53,26.89,185.1,RUSTED
21:20:37,CRC,12,12,183.47,6.53,27.13,185.58,RUSTED
21:20:37,CRC,12,12,183.32,6.08,26.4,185.31,RUSTED
21:20:37,CRC,12,12,182.87,6.68,27.13,184.99,RUSTED
21:20:38,CRC,12,12,182.87,6.53,26.16,184.85,RUSTED
21:20:38,CRC,12,12,183.17,6.68,26.16,185.15,RUSTED
21:20:43,CRC,12,12,173.57,-11.62,23.98,175.6,RUSTED
21:20:43,CRC,12,12,171.92,-12.52,25.92,174.31,RUSTED
21:20:44,CRC,12,12,172.07,-12.07,26.4,174.5,RUSTED
21:20:44,CRC,12,12,172.67,-11.62,25.68,174.95,RUSTED
21:20:44,CRC,12,12,173.12,-11.47,25.68,175.39,RUSTED
21:20:45,CRC,12,12,173.42,-11.32,25.68,175.67,RUSTED
21:20:45,CRC,12,12,173.27,-11.62,25.68,175.55,RUSTED
21:20:46,CRC,12,12,172.67,-11.17,25.19,174.85,RUSTED
21:20:46,CRC,12,12,173.27,-11.62,25.43,175.51,RUSTED
21:20:46,CRC,12,12,173.12,-11.47,25.43,175.35,RUSTED
21:20:47,CRC,12,12,172.82,-11.77,25.43,175.08,RUSTED
21:20:47,CRC,12,12,172.52,-11.77,25.68,174.81,RUSTED
21:20:48,CRC,12,12,172.52,-11.32,25.43,174.75,RUSTED
21:20:48,CRC,12,12,172.97,-11.32,25.68,175.23,RUSTED
21:20:48,CRC,12,12,172.82,-11.47,25.92,175.13,RUSTED
21:20:49,CRC,12,12,173.12,-11.77,25.68,175.41,RUSTED
21:20:49,CRC,12,12,172.67,-11.62,25.19,174.88,RUSTED
21:20:50,CRC,12,12,172.67,-11.47,25.19,174.87,RUSTED
21:20:50,CRC,12,12,172.82,-11.62,25.92,175.14,RUSTED
21:20:51,CRC,12,12,172.67,-11.47,25.19,174.87,RUSTED
21:20:51,CRC,12,12,173.27,-11.47,25.19,175.47,RUSTED
21:20:51,CRC,12,12,173.57,-11.62,24.71,175.7,RUSTED
21:20:52,CRC,12,12,172.67,-11.62,25.43,174.92,RUSTED
21:20:55,CRC,12,12,163.97,-0.22,22.05,165.44,RUSTED
21:20:55,CRC,12,12,164.12,-0.37,22.53,165.66,RUSTED
21:20:55,CRC,12,12,164.87,-0.07,22.77,166.43,RUSTED
21:20:56,CRC,12,12,165.32,0.23,22.05,166.78,RUSTED
21:20:56,CRC,12,12,166.22,0.38,22.05,167.67,RUSTED
21:20:57,CRC,12,12,166.07,0.23,22.29,167.56,RUSTED
21:20:57,CRC,12,12,165.62,-0.22,21.56,167.02,RUSTED
21:20:58,CRC,12,12,165.32,0.08,21.8,166.75,RUSTED
21:20:58,CRC,12,12,165.62,-0.07,21.56,167.02,RUSTED
21:20:58,CRC,12,12,165.77,0.08,22.05,167.23,RUSTED
21:20:59,CRC,12,12,165.62,-0.07,22.05,167.08,RUSTED
21:20:59,CRC,12,12,165.77,0.08,22.53,167.29,RUSTED
21:21:00,CRC,12,12,165.47,0.23,21.56,166.87,RUSTED
21:21:00,CRC,12,12,165.17,0.08,21.32,166.54,RUSTED
21:21:00,CRC,12,12,165.17,-0.07,21.8,166.6,RUSTED
21:21:01,CRC,12,12,165.77,0.53,21.8,167.2,RUSTED
21:21:01,CRC,12,12,165.77,0.08,21.08,167.1,RUSTED
21:21:02,CRC,12,12,165.62,0.08,22.05,167.08,RUSTED
21:21:02,CRC,12,12,165.32,-0.07,21.08,166.66,RUSTED
21:21:02,CRC,12,12,165.77,-0.07,22.05,167.23,RUSTED
21:21:03,CRC,12,12,166.52,0.08,21.56,167.91,RUSTED
21:21:03,CRC,12,12,166.22,-0.22,22.05,167.67,RUSTED
21:21:04,CRC,12,12,166.07,-0.07,21.8,167.49,RUSTED
21:21:04,CRC,12,12,165.62,-0.07,21.08,166.95,RUSTED
21:21:07,CRC,12,12,169.67,4.73,22.05,171.16,RUSTED
21:21:08,CRC,12,12,168.77,3.68,24.95,170.64,RUSTED
21:21:08,CRC,12,12,167.87,3.83,24.95,169.76,RUSTED
21:21:09,CRC,12,12,168.32,3.53,23.98,170.05,RUSTED
21:21:09,CRC,12,12,168.92,3.53,24.22,170.68,RUSTED
21:21:09,CRC,12,12,169.37,3.68,24.22,171.13,RUSTED
21:21:10,CRC,12,12,169.52,3.38,24.22,171.27,RUSTED
21:21:10,CRC,12,12,169.07,3.53,24.22,170.83,RUSTED
21:21:11,CRC,12,12,169.37,3.68,24.95,171.24,RUSTED
21:21:11,CRC,12,12,169.07,3.98,23.98,170.81,RUSTED
21:21:11,CRC,12,12,169.22,4.13,24.47,171.03,RUSTED
21:21:12,CRC,12,12,168.47,3.68,24.47,170.28,RUSTED
21:21:12,CRC,12,12,168.02,2.18,24.22,169.77,RUSTED
21:21:13,CRC,12,12,167.87,2.18,23.5,169.52,RUSTED
21:21:13,CRC,12,12,168.17,2.18,23.98,169.88,RUSTED
21:21:14,CRC,12,12,168.47,2.18,23.5,170.11,RUSTED
21:21:14,CRC,12,12,167.87,2.03,23.5,169.52,RUSTED
21:21:14,CRC,12,12,168.47,2.03,23.98,170.18,RUSTED
21:21:15,CRC,12,12,168.17,2.03,23.74,169.85,RUSTED
21:21:15,CRC,12,12,168.47,1.73,23.5,170.11,RUSTED
21:21:16,CRC,12,12,168.62,2.18,23.98,170.33,RUSTED
21:21:16,CRC,12,12,168.17,2.33,23.98,169.89,RUSTED
21:21:16,CRC,12,12,168.32,2.18,23.74,170,RUSTED
21:21:17,CRC,12,12,168.47,2.48,23.26,170.08,RUSTED
21:21:17,CRC,12,12,168.32,1.88,23.5,169.96,RUSTED
21:21:18,CRC,12,12,168.77,2.18,23.74,170.44,RUSTED
21:21:18,CRC,12,12,168.62,2.33,23.26,170.23,RUSTED
21:21:18,CRC,12,12,169.67,2.03,23.98,171.37,RUSTED
21:21:19,CRC,12,12,168.92,2.48,23.74,170.6,RUSTED
21:21:19,CRC,12,12,168.62,2.63,23.74,170.3,RUSTED
21:21:20,CRC,12,12,168.62,3.08,23.5,170.28,RUSTED
21:21:20,CRC,12,12,168.17,2.33,23.74,169.85,RUSTED
21:21:21,CRC,12,12,168.62,2.78,23.98,170.34,RUSTED
21:21:21,CRC,12,12,168.62,2.63,23.5,170.27,RUSTED
21:21:21,CRC,12,12,168.62,2.63,23.26,170.23,RUSTED
21:21:22,CRC,12,12,168.32,2.78,23.74,170.01,RUSTED
21:21:22,CRC,12,12,168.17,2.63,23.74,169.86,RUSTED
21:29:55,MS,12,12,183.64,0.58,25.41,185.39,RUSTED
21:29:56,MS,12,12,184.09,-0.92,26.38,185.98,RUSTED
21:29:56,MS,12,12,183.94,0.58,27.35,185.97,RUSTED
21:29:56,MS,12,12,184.54,0.58,28.32,186.7,RUSTED
21:29:57,MS,12,12,184.54,0.58,27.59,186.6,RUSTED
21:29:57,MS,12,12,184.54,0.88,27.11,186.53,RUSTED
21:29:58,MS,12,12,184.54,0.73,26.86,186.49,RUSTED
21:29:58,MS,12,12,184.09,0.58,27.59,186.15,RUSTED
21:29:58,MS,12,12,184.24,0.43,27.35,186.26,RUSTED
21:29:59,MS,12,12,183.94,0.43,27.11,185.93,RUSTED
21:29:59,MS,12,12,184.24,1.03,27.35,186.27,RUSTED
21:30:00,MS,12,12,184.54,0.43,26.86,186.49,RUSTED
